id,unique_key,name,sku,category,brand,unit,sale price,price,stock
46265,2FADC8DB-CE19-4A55-939A-81E319C2A38A,Toshiba ADTB520AK3AA 2TB Canvio Basics USB 3.2 Black External HDD  3 Years warranty  ,P046264,Hard Disk Portable,Toshiba,pice,8900,9100,0
46708,594D3F31-6B89-40B3-AAE6-E30037DA1D30,Toshiba ADTP310AK3AA 1TB Canvio Ready   USB 3.2 Black External HDD  3 Years warranty  Years   S/L#75PPP3XFTCRJ,P046707,Hard Disk Portable,Toshiba,pice,7200,7700,3
46354,418EE953-481E-4E00-92B5-18A848FACD5C,Toshiba E-Studio 2523AD Duplex A3 Multifunction Photocopier  S/N:CPJQ73170,P046353,Photocopier,Toshiba,pice,53000,54800,0
46077,B7F96080-DE82-45DD-9970-F8A02DF37307,Toshiba Laptop Adaptor 19V3.42A,P046077,Adapter,Non Brand,pice,285,450,1
46138,7D109CCE-1E38-4EAF-B60A-41BC7E8E8DB7,Toshiba P300 2TB 3.5 Inch SATA 7200RPM Desktop HDD #HDWD320UZSVA  S/L#93K2S877SGCJ 3 Years Warranty,P046138,Hard Disk,Toshiba,pice,7900,8200,2
46168,6C60B828-038D-4000-94A8-8D6E175FBCA0,Toto Link AC650 wireless Dual band USB Adapter,P046168,WiFi adapter,Toto Link,pice,900,1000,2
45880,FCE915FC-0DE4-49B6-94DD-A6C9B2222D63,TOTOLINK N300RT 300mbps Wi-Fi Router 01 Year warranty,P45880,Router,TOTOLINK,pice,1200,1400,4
45879,CEB7D3A8-CDEC-4215-8598-635772F682BD,TOTOLINK N302R+ 300Mbps Wireless N Router 01 Year warranty,P45879,Router,TOTOLINK,pice,1300,1500,2
45881,06F6D0D0-DC7C-4852-9FAE-828000B0BA38,TOTOLINK N350RT 300mbps Wi-Fi Router 01 Year warranty,P45881,Router,TOTOLINK,pice,1300,1650,3
46314,2E6F2527-F1F2-4648-95D4-D937AAB7893E,Tp-Link All Archer -C20  AC-750 Dual band Router  1 Year Warranty  S/N:22454P8000974,P046313,Router,TP LINK,pice,2000,2200,0
46310,2C4AF8D3-4CFD-474C-8DC1-70BD00415930,Tp-Link All Archer C64  AC-1200 Gigabit Router  1 Year Warranty  S/N:22451T0005585,P046309,Router,TP LINK,pice,2800,3000,0
46313,3395FB2C-432C-41B6-8D94-B843610A40A7,Tp-Link All Archer- C54 AC-1200 Dual Band Router  1 Year Warranty  S/N:22491C1005993,P046312,Router,TP LINK,pice,2100,2300,0
46311,5574779E-CECA-4E0A-B757-D8849DF1F344,Tp-Link All Archer- C80  AC-1900 Gigabit Dual Band  Router  1 Year Warranty  S/N:22470W6002314,P046310,Router,TP LINK,pice,3900,4100,0
46312,B9EFBD11-55B0-4827-9DA6-8C291A68960A,Tp-Link All Archer-C86 AC-1900 Gigabit Dual Band Router  1 Year Warranty  S/N:2247448000844,P046311,Router,TP LINK,pice,4200,4400,0
46588,F7143473-44CC-4856-8405-DDB9665D1948,TP-Link All AX53 -AX3000 Dual Band  Wi-Fi 6 Router warranty 1 Year  S/L#22521E6005175,P046587,Router,TP LINK,pice,6100,6300,0
46320,9A83369B-19C4-4754-8555-AE3C7DE462B3,Tp-Link All Deco E4 AC1200 Dual Band Router  1 year Warranty   S/N:22451H8001691,P046319,Router,TP LINK,pice,2500,2800,0
46321,08A5FEB5-7876-4D56-A4B0-779556DB651D,Tp-Link All Deco M4 AC1200 Dual Band router  1 Year Warranty S/N: 225605N001825   &225605N001941,P046320,Router,TP LINK,pice,3420,3800,0
46322,8C4EFF87-3504-4915-95F4-62E4125DC8F0,Tp-Link All Deco M5 AC1300 Dual Band Router 1 Year Warranty  S/N#22450Y8000088,P046321,Router,TP LINK,pice,5100,5500,0
46315,799DBC63-32EE-412B-A809-DE9ECFD8E32E,Tp-Link All WR-820N  300 Mbps  Router  1 Year Warranty  S/N:22446M2011564,P046314,Router,TP LINK,pice,1060,1150,0
46319,32C2A7D3-F876-4A4B-B1D3-A2823F1EB8BA,Tp-Link All WR-840N   300 Mbps Router  1 Year Warranty  S/N:22492X1006941,P046318,Router,TP LINK,pice,1290,1400,0
46316,3886F30F-4A97-4734-82E6-48B2F000218A,Tp-Link All WR-841N   300 Mbps  Router  1 Year Warranty  S/N:22451C2015100,P046315,Router,TP LINK,pice,1470,1600,0
46317,24C090D5-EF37-4601-94A8-BC3EAA899BDB,Tp-Link All WR-845N   300 Mbps Router  1 Year Warranty  S/N:22470J3006651,P046316,Router,TP LINK,pice,1600,1750,0
46318,B82422AB-2452-4784-BE8F-63823F2C0AF5,Tp-Link All WR-850N   300 Mbps Router  1 Year Warranty  S/N:2248826000918,P046317,Router,TP LINK,pice,1300,1450,0
45885,17F6EAB7-2307-4429-8704-C035245021A9,TP-Link Archer C6 AC1200 1200mbps MU-MIMO Gigabit Router  01 Year Warranty,P45885,Router,TP LINK,pice,3390,3990,6
45886,024EB4F9-27E2-457E-9A34-EF7DA1609B80,TP-Link Deco M4 (2 Pack) Whole Home Mesh Wi-Fi System AC1200 Dual-band Router 01 year warranty,P45886,Router,TP LINK,pice,8500,10490,1
46252,C230A04D-396A-410B-8ADB-98D5359A601B,Tp-link Router All Deco X10-AX1500 1 pack  warranty 1 year,P046251,Router,TP LINK,pice,4400,4600,0
46441,8ADFC863-3AF1-4D72-8A46-B1B1CF89DA43,Tplink Onu All XZ000-G7 Xpon Gigabit  1 Year Warranty,P046440,ONU,TP LINK,pice,1080,1250,0
45489,C2042DE6-08BE-4CD8-9B1F-B455AF4C2A1C,Transcend 110Q 500GB NVMe M.2 2280 PCle SSD 3 years warranty,P000018,SSD,Transcend,pice,3100,5600,1
45484,3F6FF5EB-4AA4-47F8-8508-294328190104,Transcend 110S 128GB NVME SSD 05  Years warranty,P000013,SSD,Transcend,pice,2450,2650,6
45490,3E939C87-CCE5-4129-81FF-666E215CEFDA,Transcend 115S 500GB M.2 PCIe Gen3 x4 NVMe SSD (M-Key) 5 years warranty,P000019,SSD,Transcend,pice,4450,4600,1
45611,5F6A6039-094E-41EB-ACD6-5010277E45F6,Transcend 128GB Micro SD UHS-I U3 Memory Card with Adapter (TS128GUSD300S-A),P45611,Memory Card,Transcend,pice,1350,1550,3
45486,5F9078C3-0F2E-4FC4-A4B7-9624FDAD9416,Transcend 220Q 1TB 2.5'' SATA SSD 03 years warranty,P000015,SSD,Transcend,pice,4900,7800,1
45485,2DCA1CD2-5190-43BA-B68C-71499BA12FE4,Transcend 220S 120GB 2.5 Inch SATA SSD 03 years warranty,P000014,SSD,Transcend,pice,2300,2450,4
45487,61BEDFB9-2F5E-4D91-8F7E-037B4FD2972A,Transcend 230S 256GB 2.5 Inch SATA SSD 5 years warranty,P000016,SSD,Transcend,pice,2850,4300,4
45612,A9F78C2A-F123-4B92-8A9F-F7D94E34A657,Transcend 256GB Micro SD UHS-I U3 Memory Card with Adapter (TS256GUSD300S-A),P45612,Memory Card,Transcend,pice,2500,2700,1
45619,81285F27-40B8-4D44-B43B-AA781BD70EFE,Transcend 4GB DDR4 2666MHz Bus SO-DIMM Laptop RAM ,P45619,RAM,Transcend,pice,1800,2000,1
45491,70E83CC4-35E7-47ED-A056-8D05AFE7C3A3,TRANSCEND 512GB 220S NVME PCIE M.2 SSD 05 years warranty,P000020,SSD,Transcend,pice,4500,6600,1
45610,0BDAEA4E-277A-42EF-929F-F8E2712EF456,Transcend 64GB Micro SD UHS-I U1 Memory Card with Adapter (TS64GUSD300S-A),P45610,Memory Card,Transcend,pice,750,850,2
45488,F26B4D95-2729-4A26-8CCC-E7A10EEB2130,Transcend 820S 240GB M.2 2280 SATA SSD 03 years warranty,P000017,SSD,Transcend,pice,3100,3300,4
46481,A7F5FB92-B4A8-4DD6-B5FB-CF2C9A729F96,Transcend desktop RAM 16 GB DDR5 JM5600ALE-16G JM DDR5 5600 U-DIMM 1RX8(2GX8)X8 CL46 1.1V,P046480,RAM,Transcend,pice,5600,6000,0
46562,2AABA39A-1613-470A-80C0-6C09D8A237C1,Transcend Dual USB 10 Gbps ESD310 Portable 1TB SSD TS1TESD310S  5 Years Warranty,P046561,SSD External ,Transcend,pice,10300,10800,0
45493,75DE1764-8A8C-4AA7-9B5D-BD51B1D93C7D,Transcend ESD240C 240GB USB 3.1 Type-C Portable External SSD  03 years warranty,P000022,SSD External ,Transcend,pice,4400,4500,1
45492,53A9F7B0-DEA1-4144-A008-65B2C8AB797F,Transcend ESD370C 500GB USB 3.1 Portable External SSD 03 years warranty,P000021,SSD External ,Transcend,pice,7100,7500,2
46432,C61BF11C-AD47-4C43-9DFC-E1C3DEDADC5E,"Transcend External SSD 1TB  Ts1TESD360C USB3.2 Gen 2x2,Type C Read & Write speed up to 2000 MB/S Warranty 5 Years  S/L#I862250410 ",P046431,SSD,Transcend,pice,9800,10300,0
46290,626EA2E7-D1E9-4D6F-8B0C-3DCCB6540192,Transcend External Storage TS2TSJ25H3B USB3.1 Gen 1 storejet 25H3B 2TB Portable Hard Drive 3 Years Warranty  S/L#I82020-0020,P046289,Hard Disk Portable,Transcend,pice,9700,12000,0
46289,C9741FFE-58F2-4AB7-8B7E-F01A2381F2D3,Transcend External Storage TS2TSJ25M3G USB3.1 Gen 1 storejet 25M3G 2TB Portable Hard Drive 3 Years Warranty,P046288,Hard Disk Portable,Transcend,pice,9700,10000,0
46563,722A2BF8-7154-4064-A861-C761CB2941A5,Transcend JetFlash 790 USB 3.1 Gen 1 256 GB pen drive  5 Years Warranty,P046562,Pen Drive,Transcend,pice,2000,2400,0
45618,B8222275-027A-4624-BB14-775D537F4AD6,Transcend JetRAM 16GB DDR4 3200Mhz SO-DIMM Laptop RAM ,P45618,RAM,Transcend,pice,4000,7500,3
45620,8566B432-F968-431B-83FF-ED4E34E83B7D,Transcend JetRam 16GB DDR4 3200MHz U-DIMM Desktop RAM,P45620,RAM,Transcend,pice,4200,6700,3
45621,921F85CE-64AB-4AE2-8949-C36C1C2D4F46,Transcend JetRam 4GB DDR4 3200MHz U-DIMM Desktop RAM,P45621,RAM,Transcend,pice,1600,1800,3
45523,936077E3-BFB3-4907-99E7-A9854B5D593A,Transcend RDF9 USB 3.1 Gen 1 Card Reader 02 years warranty,P000051,Card Reader,Transcend,pice,1650,1800,1
46286,2B58383D-EBD0-4B6F-A4C7-26EF3E2FA35C,Transcend Storejet 25C3N USB 3.1 Gen 1 Portable Hard Drive Extra Slim 1TB 3 Years Warranty,P046285,Hard Disk Portable,Transcend,pice,7700,8000,0
45494,85CE00B3-0FCD-4FC2-AF69-F92BD1C5D7C5,Transcend StoreJet 25M3C 1TB USB 3.1 Type-C Portable Hard Disk 3 years warranty,P000023,Hard Disk Portable,Transcend,pice,7100,7500,1
46288,0485D5ED-E320-4BA6-987F-0EFFC0BB3C4F,Transcend StoreJet TS1TSJ25H3B 1TB USB3.1 Gen1 Portable Hard Drive  3 Years Warranty,P046287,Hard Disk Portable,Transcend,pice,7600,7900,0
46287,EFE2AE76-FFAC-46BB-9676-3BCC253DF75E,Transcend StoreJet TS1TSJ25M3G 1TB USB3.1 Gen1 Portable Hard  Drive  3Years Warranty,P046286,Hard Disk Portable,Transcend,pice,7500,7800,0
46786,AD812B8C-C821-49AD-B7CB-1126E1891D40,Transportation from Agrabad to GEC ,P046785,transport,Non Brand,pice,300,400,2
46416,89781FC2-592F-4B30-880E-810879391617,Twinmos 128GB M.2 SATA 111 TLC 3D NAND Solid State Drive  580/550 MBPS #NGFFDGBM2280  3 Years  Warranty,P046415,SSD,TwinMOS,pice,1350,1500,4
46417,6D18ED8F-D974-48D0-ABEB-3A4846ADBC4B,"Twinmos 128GB M16 USB 3.2 Super Speed Flash Drive, Color Matte Black Metal  5 Years Warranty",P046416,Pen Drive,TwinMOS,pice,880,1000,0
45623,BEB6106D-0FE1-4F76-A9AD-1F25D5B11DCD,Twinmos 16GB DDR4 3200MHz SO-DIMM Laptop RAM ,P45623,RAM,TwinMOS,pice,3600,3800,3
46650,3DD8425E-0570-4526-89C4-958ED729CE07,Twinmos 16GB DDR5 6000MHz UDIMM Heatsink(Black) Volt-X  CL36 #TMD516GB6000U36  Warranty Product Life time,P046649,RAM,TwinMOS,pice,6200,7300,0
46248,5E77722A-36C1-42DF-8490-F944E10A9B47,Twinmos 1TB Alpha Pro M.2 NVME (PCIE GEN.3.0X4)TLC 3D NAND Solid stade drive #NVMEGGBM2280/NVME1TB2280AP  5 Years Warranty  S/L#M2NVMEDYO505092630,P046247,SSD,TwinMOS,pice,7400,8400,0
46649,F7872093-8E42-4A53-B24B-B70F89AF63E9,Twinmos 1TB M.2 NVMECorex (PCIE Gen 4.0x4)TLC 3D NAND Solid Stade Drive #NVCX1TBG42280 5 Years Warranty,P046648,SSD,TwinMOS,pice,7700,8500,0
46335,72918E78-87E9-4216-B902-01D3F0A3435E,"Twinmos 256 GB H2Ultra Hyper 2.5"" Sata lll  TLC 3D NAND Solid State Drive 580/550 MBPS #TM256GH2U/TM256GH2UGL 3 Year Warranty",P046334,SSD,TwinMOS,pice,2150,2450,0
46246,4FA2E3A9-848A-4D9C-800A-C57F1B1F2788,Twinmos 256 GB M.2 NVME (PCIE GEN.3.0X4)TLC 3D NAND Solid stade drive #NVMEFGBM2280/NVME256GB2280AP  5 years warranty,P046245,SSD,TwinMOS,pice,2300,2500,0
45624,95A3C8A6-926F-4E8E-B7CB-69785B0EAD65,Twinmos 4GB DDR3 1333 BUS Desktop RAM ,P45624,RAM,TwinMOS,pice,1200,1400,6
45627,E3933E6D-CDE2-4F90-942F-8D8BE2FEEF77,Twinmos 4GB DDR4 2400 BUS Desktop RAM,P45627,RAM,TwinMOS,pice,1300,1500,4
46247,2D2AC330-175B-47FD-892F-AF08A05AB3F7,Twinmos 512 BG Alpha pro M.2 NVME (PCE GEN 3.oX4) TLC 3D NAND SOLID STADE DRIVE #NVMEFGBM2280/NVME512BG2280AP 5 Years Warranty,P046246,SSD,TwinMOS,pice,4250,4800,0
46443,176EA4C4-FAFA-44F8-B0CF-138BFA67C431,Twinmos 512 GB H2Ultra SATA III TLC 3d NAND  Solid State Drive 580/550 MBPS#TM512GH2U/TM512GH2UGL 3 Years Warranty ,P046442,SSD,TwinMOS,pice,4200,4600,0
46419,2D307D44-ADE2-4918-963C-7120838D21E7,"Twinmos 64GB M16 USB 3.2 Super Speed Flash Drive, Color Matte Black Metal Body  5 Years Warranty",P046418,Pen Drive,TwinMOS,pice,530,600,0
45625,EE3A9C2B-1CF3-435E-BCCF-0B536B1BBFBB,Twinmos 8GB DDR3 1600 BUS Desktop RAM,P45625,RAM,TwinMOS,pice,1800,2000,3
45626,5228AB7A-40EF-488A-A8FF-BD2F056ABE60,Twinmos 8GB DDR4 2400 BUS Desktop RAM,P45626,RAM,TwinMOS,pice,2200,2400,2
45622,3555FC45-6F9F-4561-8DAA-F71810313E5F,Twinmos 8GB DDR4L 3200MHz SO-DIMM Laptop RAM ,P45622,RAM,TwinMOS,pice,2200,2400,3
45628,9F878C61-0FB1-435C-8086-FE156098E2D4,TwinMOS 8GB TornadoX6 DDR4 3200MHz U-DIMM for Desktop RAM,P45628,RAM,TwinMOS,pice,2300,2500,2
45518,A46F2DFA-68D0-4F74-AE77-6709799C4EE4,TwinMOS AlphaPro 128GB NVMe M.2 2280 SSD 03 years warranty ,P000046,SSD,TwinMOS,pice,1900,2100,6
45513,C4A9B15D-2FBA-4D97-B4F0-55BBF1B8FF6C,TwinMos Hyper H2 Ultra 128GB SATA III SSD 3 years warranty,P000041,SSD,TwinMOS,pice,1500,1700,0
45508,8D29B1FD-6F41-46A0-A119-6C703D91D0DB,Twinmos Hyper H2 Ultra 1TB 2.5 Inch SATA 3 years warranty ,P000036,SSD,TwinMOS,pice,6600,7000,1
46497,E10F3CC1-8429-450D-886E-391605DDC843,Twinmos Mobile Disk USB 3.2 X3  Ultra 32  GB  5 Years warranty,P046496,Pen Drive,TwinMOS,pice,400,500,4
46279,A76A6474-054D-4812-82FF-B38721B15482,Type c USb hub high speed 4 port multi Splitter adapter ,P046278,Hubs & Docks,Non Brand,pice,210,300,0
46291,130620B2-C40D-4C09-AD90-85AEFD00C551,Type-C Adapter 7 in 1 USB3.0 & USB-C toUSB3.0 & USB2.0 HUB ,P046290,Hubs & Docks,Non Brand,pice,570,800,0
46005,3AED516E-0F51-42A2-BB9B-26BA06B5867A,Ugreen  4 in 1 USB 3.0 card reader Model#30333  1 year warranty,P046004,Card Reader,UGreen,pice,1200,1400,3
46573,470484E9-730B-480A-AEFB-56B243A810EF,Ugreen  50743 USB-C  2.5 inch Hard Drive Enclosure Model #US221,P046572,HDD-SSD Enclosure,UGreen,pice,1100,1400,0
46574,01668487-DFDD-4002-A19D-3E5A1DFE3AF6,Ugreen  50922  USB to RJ45 Ethernet Adapter Aluminum Case (Space Gray) Model #CM209 1 Year Warranty,P046573,Adapter,UGreen,pice,1400,1700,0
46576,BA06B279-F914-4E46-A207-CF75338124CD,Ugreen  70498  2.5 Inch Sata External Hard Drive Enclosure Model # CM300  1 Year warranty,P046575,HDD-SSD Enclosure,UGreen,pice,1900,2200,0
46101,90DAD94A-199D-4FE0-AE7D-E26C7E1B073E,Ugreen  HDMI Male to Female 8k extension cable,P046101,Cable,UGreen,pice,400,600,1
46095,69DFBDE3-BD0A-4B69-9E49-539FEC784753,Ugreen  US128 USB3.0 male to male cable 0.5m,P046095,Cable,UGreen,pice,450,550,3
46002,F6DF85A4-5090-4C50-949A-488877DFC0A2,Ugreen  USB Card ReaderTF+SD,P046001,Card Reader,UGreen,pice,800,900,1
46500,942333D4-F286-4A64-A2A5-28F54808668C,Ugreen 10135 HDMI to DVI Cable 2 M(Black)#HD106  1 Year warranty,P046499,Cable,UGreen,pice,520,720,0
46501,1FE21950-1C83-47E1-AE7A-86BEA5AC3278,Ugreen 10136 HDMI to DVI Cable 3m (black) #HD106 1 Year warranty,P046500,Cable,UGreen,pice,600,800,0
46550,52DC9218-947C-448C-8702-0A064C5B3E63,Ugreen 10203 DP Male to HDMI Male Cable  3m (Black) Model#DP101,P046549,Cable,UGreen,pice,1050,1400,0
46502,C2BB1344-5CEF-4AD2-9B4C-FC199EEB41DF,Ugreen 10221 DP Male to DVI Male Cable 2M(Black)#DP103    1 Year warranty,P046501,Cable,UGreen,pice,925,1200,0
46503,2F4F7B39-A857-4250-8830-DA9E43615DF4,Ugreen 10243  DP Male to DVI Male Cable 1.5M (Black)#DP103  1Year warranty,P046502,Cable,UGreen,pice,825,1100,0
46402,273344DF-C606-40B0-AE72-D86C5280C444,Ugreen 10749 3.5mm Male to 2RCA  Male 1 m (Black)#AV116,P046401,Adapter,UGreen,pice,350,500,0
46566,53232666-AEE5-49FD-BBF1-E443C28378AD,Ugreen 10934 Desktop USB Microphone  Model#CM379  1 year warranty,P046565,Microphone,UGreen,pice,2500,2700,0
46357,CFC963B4-90E1-41F8-9440-B64CD4DA6BC8,Ugreen 15375 USB -C Multifunction 9 in 1  Adapter #CM498,P046356,Adapter,UGreen,pice,5000,5200,0
45992,B0BE71D2-18AB-43EE-854D-9DE709D19602,Ugreen 15598 Revodok 1061  6-in-1 USB-C  Docking Station #CM512,P045991,Adapter,UGreen,pice,2400,2800,1
46358,FF379A35-0240-48AA-BBEA-97DB2FE550F7,Ugreen 15601 USB-C Multifunction 10 in 1 Adapter #CM498,P046357,Adapter,UGreen,pice,4000,4200,0
46672,37A22C36-E87D-48B0-902C-14664C76057D,Ugreen 15601 USB-C Multifunction 10-in 1 Adapter #CM498r ,P046671,Adapter,UGreen,pice,4000,4500,0
46632,022EF7DD-19E7-4FD8-9EDB-4706BE645236,Ugreen 20107 HDMI Female to Female adapter(black) Model#20107,P046631,Adapter,UGreen,pice,170,250,0
46255,0C9A466C-F312-4E74-8429-4F75FD0EF7A4,Ugreen 20110 HDMI Male To Female Adapter UP#HD112,P046254,Adapter,UGreen,pice,175,250,0
46504,5F5B570C-A1E8-4382-A566-F7F86CE31AA9,ugreen 20119 USB 3.0 A/F to A/F Adapter Aluminum Case#US381  1 Year warranty,P046503,Adapter,UGreen,pice,250,350,0
46567,E3626D1B-6D5E-4736-9E3B-E630FE63D818,ugreen 20120 USB 2.0 USB-C/F to USB 2.0 B/M Adapter Aluminum case Model#US382 1 year Warranty,P046566,Adapter,UGreen,pice,350,450,0
46633,43A9C3DB-5C2D-4A6B-BA70-E08E6A026EFF,Ugreen 20192 USB-C Male to 3.5mm Male Audio Cable with Chip 1m Model#CM450,P046632,Cable,UGreen,pice,550,700,0
46505,D3A932FD-2FD1-4D2D-A3A6-EF005E4D6234,Ugreen 20291 USB 3.0 Hub  1M (Black)  1 Year warranty,P046504,Hubs & Docks,UGreen,pice,900,1200,0
46634,BF7C0296-CC70-4381-9590-55D38DF8EC7A,Ugreen 20808 USB-C to USB 3.0 Female Adapter (Black) Model#US173 ,P046633,Adapter,UGreen,pice,200,300,0
46436,8D1483F2-3EA1-4BB7-B58C-D0E228361FA7,Ugreen 20857 Right Angle USB-A to USB -C Cable 2m (Space Gray)#US176,P046435,Cable,UGreen,pice,420,600,0
46437,A78D0FD6-6A0C-4F0C-A18D-BACA5FC23B09,Ugreen 20882 USB 3.o A Male to Type C Male Cable Nickel Plating 1M (Black)#US184,P046436,Cable,UGreen,pice,400,550,0
46435,9CCEE565-3875-4042-80C7-E9D7EE8AB118,Ugreen 20883 USB 3.0 A Male to Type C Male Nickel Plating 1.5m(Black)#US184 ,P046434,Cable,UGreen,pice,420,600,0
46429,07FD9871-5895-4B3F-A8E6-F8422C3E674D,Ugreen 20884 USB 3.o A Male to Type C Male Cable Nickel Plating 2M (Black)#US184,P046428,Cable,UGreen,pice,500,650,0
46359,A9B4E9DE-D902-4F05-B04B-751A33DE1C05,Ugreen 20956A USB-C Multifunction 6 in 1 Adapter #CM511,P046358,Adapter,UGreen,pice,2500,2800,1
46568,0B2767F8-CDF4-4A98-8A01-053E1C78B1A5,Ugreen 25052 USB-C to RJ45 2.5G Ethernet Adapter  Model #CM648 Warranty 1 year,P046567,Adapter,UGreen,pice,2000,2300,0
46551,0094511F-DBFE-450F-8DFB-0E78852CD40E,Ugreen 25157  USB-C to Display Port 8K Cable 1m  Model#CM556,P046550,Cable,UGreen,pice,1150,1500,0
46552,6CE9D5CE-93DB-47B7-A9D6-F9A1629ECA08,Ugreen 25243 Ergonomic Mouse Pad Green Model #LP668,P046551,Mouse Pad,UGreen,pice,475,600,0
46553,744038AA-1FC7-4DAA-9FA6-F614CC951B47,Ugreen 25244 Ergonomic Mouse Pad with rest Gray  Model #LP668,P046552,Mouse Pad,UGreen,pice,475,600,0
46554,1F43B16F-CA53-4BF7-9E7C-D7B4083F05EF,Ugreen 25245 Ergonomic Mouse Pad with wrist rest Black  Model #LP668,P046553,Mouse Pad,UGreen,pice,475,600,0
46506,E914FC65-43C6-428D-B325-520F94D5F565,Ugreen 25683 20000mAh  Two-Way Fast Charging Power Bank#PB312 1 year warranty,P046505,Power Bank,UGreen,pice,2500,2800,0
46635,ED1DBE60-7446-4C40-ABE5-C7C9C9ACE4C4,ugreen 25946 4-port USB 3.0 Hub Model#CM219,P046634,Hubs & Docks,UGreen,pice,700,900,0
45996,98E14F24-F82C-4654-9DEE-7AD170FC1981,UGREEN 25CM BLACK USB 3.0 HUB (50263),P045995,Adapter,UGreen,pice,1300,1600,1
46059,7CBAD130-DB21-4EB2-92B0-A5E1E034E1E7,Ugreen 3 port USB 3.0 PCI Expension Card  Model#30775,P046059,Expension Card,UGreen,pice,2500,2700,1
46092,6A2B23AB-CC4A-4656-87D8-F3D23EF02BE5,Ugreen 3.5mm Female to 2 male audio cable  Aluminum case,P046092,Adapter,UGreen,pice,500,700,3
46102,B4129CA1-595C-4A76-BFE3-0DC9460BE389,Ugreen 3.5mm Male to 3.5mm Male cable 2m,P046102,Cable,UGreen,pice,450,600,3
46636,DB2CB20D-8F58-487D-B8F7-C3F763F617CE,Ugreen 30155 USB-C to USB 3.0 A Female Adapter(White) Model#US173,P046635,Adapter,UGreen,pice,225,350,0
46637,9E8B37C9-5444-4B61-9851-2BD118D661C3,Ugreen 30732 USB Type C Male to 3.5mm 2Female Audio Cable space Gray  25cm Model#AV144,P046636,Cable,UGreen,pice,400,600,0
46730,3525AE01-C863-4DAA-ABF0-6DE9F7F600B1,"Ugreen 30779 USB 3.0 10 Port HUB (USB-B to USB3,0 Cable)#CM482",P046729,Hubs & Docks,UGreen,pice,5500,6000,0
46569,957A21A8-A872-4AAA-ADEE-1F55683E2407,Ugreen 30847 2.5 inch Hard Drive Box with Built-in USB 3.0 Cable Model #US221  1Year warranty,P046568,HDD-SSD Enclosure,UGreen,pice,800,1000,0
46638,00DC91EC-477D-4E7C-AC5C-0CAD4825740E,Ugreen 35265 AX900 USB High-Gain Dual Band Wi-Fi Adapter Model#CM763,P046637,Adapter,UGreen,pice,1200,1400,0
46639,F35F885C-36F1-49E9-A2B7-C7396DED1CE6,Ugreen 35267 M.2 NVME SSD Enclosure Model#CM767,P046638,HDD-SSD Enclosure,UGreen,pice,1350,1600,0
46640,394D074E-06C4-4F72-9F3A-4137D98FBBC2,Ugreen 35574 USB 3.0 4- Port Hub Model#CM219,P046639,Hubs & Docks,UGreen,pice,760,1000,0
46507,F1628D8A-CF03-4988-81E7-D52C5EC10EDC,Ugreen 35629 Desktop USB Microphone#CM769 1 year warranty,P046506,Microphone,UGreen,pice,4000,4500,0
46555,77E33F68-0BB6-40BC-A37A-E1E5BBA607C4,Ugreen 35863 Ergonomic Mouse  wrist rest Gray Model #LP839,P046554,Mouse Wrist Rest,UGreen,pice,250,350,0
46509,D078C692-BC45-45EF-9D6F-E372FF779168,Ugreen 35994 Bluetooth 5.4 Adapter# BT301  1 Year warranty,P046508,Bluetooth Receiver,UGreen,pice,720,900,0
46510,F6E787C9-DF11-42C5-8E08-93E81A41C402,Ugreen 35995 Bluetooth 5.3 adapter #CM591  1 Year Warranty,P046509,Bluetooth Receiver,UGreen,pice,460,700,0
46057,323036A6-11EA-4C08-9FBA-44125763081B,Ugreen 4 port USB 3.0 Switch Box,P046057,Switch box,UGreen,pice,1750,1950,1
46253,12A845F9-E29C-4F8B-BCB7-37DF20FE5793,Ugreen 4-port USB 3.0  HUB cable length 1 M  Black  20291 #CR113 ,P046252,Hubs & Docks,UGreen,pice,800,1000,0
46012,550ADAFB-4A41-4F62-A240-7B647134D6C0,Ugreen 4-port USB 3.0 Gen 1 HUB Model CM219  Cable  Length 0.15m,P046011,Adapter,UGreen,pice,850,1200,0
46232,F4A124AF-2B2C-4B99-B74C-DC2D72845B7A,Ugreen 4-Port USB 3.2 Gen 1 HUB Model CM653,P046231,Hubs & Docks,UGreen,pice,1400,1500,0
46262,B425B2FD-08AE-4AE9-A894-70720F4EC02D,Ugreen 40189 Video Capture Caed Single HDMI Input#CM489,P046261,Adapter,UGreen,pice,1800,2000,0
46388,DC0A7831-FAAA-47A3-BC14-729D8C8C0D49,Ugreen 40759 Wireless Bluetooth Audio Receiver 5.0 with 3.5mm and 2RCA Adapter Model#CM106,P046387,Bluetooth Receiver,UGreen,pice,1900,2200,0
46570,8DCE0430-8B09-4F51-96B6-256AE4EC3050,Ugreen 40964 USB External Stereo Sound Adapter 15cm (Black) Model #CM129  1 Year Warranty,P046569,Adapter,UGreen,pice,850,1100,0
46511,9007E381-2DB7-400F-B56B-0FDA5FD96175,Ugreen 45134 Bluetooth 5.4  adapter #CM478  1 Year Warranty,P046510,Bluetooth Receiver,UGreen,pice,600,850,0
46641,31916B2E-E45A-433D-B0CD-5DB242CE7B4E,Ugreen 45311 Gigabit Ethernet Splitter 1 to 2 Model#NW301,P046640,Splitter,UGreen,pice,1200,1500,0
